"","Platform","UniProt","Gene.Name","Description","Assay","OlinkID","Panel","log2FC","mean.testGrp","mean.refGrp","n.testGrp","n.refGrp","n.total","statistic","p.value","adj.p","parameter","conf.low","conf.high","method","alternative","Significance"
"61","MS","P03952","KLKB1","Plasma kallikrein","KLKB1","OID30760","Inflammation II",0.323796061539428,0.248972999686487,-0.0748230618529412,37,51,88,6.51204597965585,6.05930020292643e-09,3.42047496455197e-06,79.9281002174412,0.224843505201847,0.422748617877008,"Welch Two Sample t-test","two.sided","S"
"62","MS","P05060","CHGB","Secretogranin-1","CHGB","OID21038","Neurology",-0.0847162611285056,0.0246180535597297,0.109334314688235,37,51,88,-1.11506759127668,0.267935012389798,0.594299860487391,85.7997076143997,-0.23575281118085,0.0663202889238387,"Welch Two Sample t-test","two.sided","NS"
"63","MS","P00742","F10","Coagulation factor X","F10","OID30684","Inflammation II",0.0756083393740329,0.0195646144054054,-0.0560437249686275,37,51,88,1.15782521839254,0.251102503422138,0.583322482229616,66.0905372357309,-0.0547680403887465,0.205984719136812,"Welch Two Sample t-test","two.sided","NS"
"64","MS","P05160","F13B","Coagulation factor XIII B chain","F13B","OID30781","Inflammation II",0.0815303249208797,0.119527079818919,0.0379967548980392,37,51,88,1.76690280173391,0.0812839565576741,0.364583144518254,75.536244496048,-0.0103806952266099,0.173441345068369,"Welch Two Sample t-test","two.sided","NS"
"65","MS","P18065","IGFBP2","Insulin-like growth factor-binding protein 2","IGFBP2","OID20325","Cardiometabolic",-0.0996097120969793,-0.00344841556756757,0.0961612965294118,37,51,88,-1.06439346036648,0.290540544784923,0.618906179362601,75.5514980383568,-0.286015388465766,0.086795964271807,"Welch Two Sample t-test","two.sided","NS"
"66","MS","Q9UM47","NOTCH3","Neurogenic locus notch homolog protein 3","NOTCH3","OID20253","Cardiometabolic",-0.0200556161790673,0.110809868840541,0.130865485019608,37,51,88,-0.408385838345732,0.684111629627189,0.877427141780564,77.8448654968021,-0.117828149629242,0.0777169172711078,"Welch Two Sample t-test","two.sided","NS"
"67","MS","P98160","HSPG2","Basement membrane-specific heparan sulfate proteoglycan core protein","HSPG2","OID20383","Cardiometabolic",-0.0501111313900901,0.0699857216432433,0.120096853033333,37,51,88,-1.47570931671514,0.143679509668932,0.454381418532841,85.8698161810454,-0.11761750657532,0.0173952437951395,"Welch Two Sample t-test","two.sided","NS"
"68","MS","P04196","HRG","Histidine-rich glycoprotein","HRG","OID30770","Inflammation II",0.128363758006677,0.122757013724324,-0.00560674428235295,37,51,88,2.15538718996984,0.0342918101519158,0.231829063841395,76.1331753844179,0.00975335237863926,0.246974163634715,"Welch Two Sample t-test","two.sided","NS"
"69","MS","P02750","LRG1","Leucine-rich alpha-2-glycoprotein","LRG1","OID30751","Inflammation II",-0.023096282163699,-0.0638106795891892,-0.0407143974254902,37,51,88,-0.223790645195024,0.823562241656797,0.936270766904119,71.0734501951945,-0.2288772426018,0.182684678274402,"Welch Two Sample t-test","two.sided","NS"
"70","MS","P50552","VASP","Vasodilator-stimulated phosphoprotein","VASP","OID30692","Inflammation II",-0.0961385970175941,-0.203003019378378,-0.106864422360784,37,51,88,-0.555246406221646,0.580633173782175,0.819418566500094,64.9624765568796,-0.441938474147874,0.249661280112685,"Welch Two Sample t-test","two.sided","NS"
"71","MS","P07942","LAMB1","Laminin subunit beta-1","LAMB1","OID30280","Cardiometabolic II",0.0340254548310546,0.0497111157702703,0.0156856609392157,37,51,88,0.719260603522846,0.473943249199624,0.742590062147729,85.432909688252,-0.0600249784340564,0.128075888096166,"Welch Two Sample t-test","two.sided","NS"
"72","MS","P02763","ORM1","Alpha-1-acid glycoprotein 1","ORM1","OID30768","Inflammation II",0.0194983139261261,-0.142543245640541,-0.162041559566667,37,51,88,0.162141102790922,0.871614237186382,0.943760549644488,77.9621196456124,-0.219913269820312,0.258909897672565,"Welch Two Sample t-test","two.sided","NS"
"73","MS","P05107","ITGB2","Integrin beta-2","ITGB2","OID20315","Cardiometabolic",0.0772491481063063,0.166312928172973,0.0890637800666667,37,51,88,1.54626871448637,0.125718189503616,0.431415914740373,85.8507792766408,-0.0220673746082932,0.176565670820906,"Welch Two Sample t-test","two.sided","NS"
"74","MS","P04066","FUCA1","Tissue alpha-L-fucosidase","FUCA1","OID20261","Cardiometabolic",0.0563529561328564,-0.0791660620945946,-0.135519018227451,37,51,88,0.418493687598312,0.676734895250473,0.875181783204792,78.0923856986165,-0.21172283653009,0.324428748795803,"Welch Two Sample t-test","two.sided","NS"
"75","MS","P26927","MST1","Hepatocyte growth factor-like protein","MST1","OID30713","Inflammation II",0.0491200561337573,0.095623017072973,0.0465029609392157,37,51,88,0.820677553197999,0.414252189160414,0.704353496328475,80.5471709566521,-0.0699788926225845,0.168219004890099,"Welch Two Sample t-test","two.sided","NS"
"76","MS","Q96IY4","CPB2","Carboxypeptidase B2","CPB2","OID30734","Inflammation II",0.174926669438898,0.19819112027027,0.0232644508313726,37,51,88,4.14080854375989,8.48136445057841e-05,0.00736573881900233,80.4152522328519,0.0908639631964905,0.258989375681305,"Welch Two Sample t-test","two.sided","S"
"77","MS","P08519","LPA","Apolipoprotein(a)","LPA","OID30747","Inflammation II",0.228749626841547,0.310417721451351,0.0816680946098039,37,51,88,1.43093467643022,0.156540283059454,0.473013009657386,76.1447637221104,-0.0896299377493184,0.547129191432413,"Welch Two Sample t-test","two.sided","NS"
"78","MS","P00748","F12","Coagulation factor XII","F12","OID30739","Inflammation II",0.151685597183731,0.255941002062162,0.104255404878431,37,51,88,2.14091433175454,0.0357965698511427,0.239358909370923,69.3814329024329,0.0103558830125206,0.293015311354941,"Welch Two Sample t-test","two.sided","NS"
"79","MS","P02452","COL1A1","Collagen alpha-1(I) chain","COL1A1","OID20335","Cardiometabolic",-0.0770589764758877,-0.0817805457621622,-0.0047215692862745,37,51,88,-0.942854624902579,0.3484177537147,0.666718040582875,85.3099583317965,-0.239550467754171,0.0854325148023958,"Welch Two Sample t-test","two.sided","NS"
"80","MS","P05452","CLEC3B","Tetranectin","CLEC3B","OID30756","Inflammation II",0.170301827116905,0.140803987897297,-0.0294978392196078,37,51,88,3.03824291731478,0.00322414188604225,0.0487012327909701,79.0594113007348,0.058732951264866,0.281870702968944,"Welch Two Sample t-test","two.sided","S"
"81","MS","O95445","APOM","Apolipoprotein M","APOM","OID20374","Cardiometabolic",0.198645827767621,0.123705129089189,-0.0749406986784314,37,51,88,3.75762438587317,0.00031278768739766,0.0121771482438606,85.4400772211652,0.0935443812407913,0.30374727429445,"Welch Two Sample t-test","two.sided","S"
"82","MS","P07998","RNASE1","Ribonuclease pancreatic","RNASE1","OID30672","Inflammation II",-0.151298065016216,0.0123632441837838,0.1636613092,37,51,88,-2.56133154474718,0.0121906731009818,0.111896503504134,85.0624391332242,-0.268743969303328,-0.0338521607291048,"Welch Two Sample t-test","two.sided","NS"
"83","MS","Q07954","LRP1","Prolow-density lipoprotein receptor-related protein 1","LRP1","OID21293","Oncology",0.0684304831750397,0.102332972416216,0.0339024892411765,37,51,88,2.08404564654252,0.0401547339408691,0.249467201170164,85.100565484765,0.00314601459485582,0.133714951755224,"Welch Two Sample t-test","two.sided","NS"
"84","MS","P02775","PPBP","Platelet basic protein","PPBP","OID30761","Inflammation II",0.00410035864780071,0.000755071502702694,-0.00334528714509802,37,51,88,0.0319346815778418,0.974609964719241,0.988667338737331,74.1327323151468,-0.251731216698459,0.259931933994061,"Welch Two Sample t-test","two.sided","NS"
"85","MS","Q8WWQ8","STAB2","Stabilin-2","STAB2","OID30401","Cardiometabolic II",0.0811931346223635,0.148676612924324,0.0674834783019608,37,51,88,2.0940006167075,0.0402152618361115,0.249467201170164,64.1688130881477,0.00373675103469654,0.15864951821003,"Welch Two Sample t-test","two.sided","NS"
"86","MS","P04180","LCAT","Phosphatidylcholine-sterol acyltransferase","LCAT","OID30677","Inflammation II",0.179136479917488,0.177873853135135,-0.00126262678235294,37,51,88,3.54198118960799,0.000654115148017195,0.0188981372061447,83.1258883749648,0.0785466532203834,0.279726306614593,"Welch Two Sample t-test","two.sided","S"
"87","MS","P12429","ANXA3","Annexin A3","ANXA3","OID21036","Neurology",-0.171702420273503,-0.239512525689189,-0.0678101054156863,37,51,88,-1.70662626168701,0.0918441584764045,0.379824376995827,78.5116904002953,-0.371979528525138,0.0285746879781324,"Welch Two Sample t-test","two.sided","NS"
"88","MS","P02144","MB","Myoglobin","MB","OID20263","Cardiometabolic",-0.355357132256651,0.0723909807864865,0.427748113043137,37,51,88,-3.766204053242,0.000303104688231939,0.0121771482438606,85.7593267029893,-0.542934563598993,-0.167779700914308,"Welch Two Sample t-test","two.sided","S"
"89","MS","P02743","APCS","Serum amyloid P-component","APCS","OID30778","Inflammation II",-0.0713887640307366,-0.0546717313405405,0.0167170326901961,37,51,88,-0.953924437896106,0.342883917384086,0.662869764942865,83.2393713094958,-0.22023005211998,0.0774525240585072,"Welch Two Sample t-test","two.sided","NS"
"90","MS","P13796","LCP1","Plastin-2","LCP1","OID30367","Cardiometabolic II",0.117029315010175,0.122882024351351,0.00585270934117647,37,51,88,1.66061414207835,0.102629420862572,0.403051390356689,53.6102655180452,-0.0242851027170049,0.258343732737355,"Welch Two Sample t-test","two.sided","NS"
"91","MS","P35443","THBS4","Thrombospondin-4","THBS4","OID20368","Cardiometabolic",0.0177607266574457,0.175488807137838,0.157728080480392,37,51,88,0.200402611377272,0.841734180465874,0.943760549644488,71.5593752187894,-0.158929019349686,0.194450472664577,"Welch Two Sample t-test","two.sided","NS"
"92","MS","P11717","IGF2R","Cation-independent mannose-6-phosphate receptor","IGF2R","OID21146","Neurology",0.0010525807027027,0.0604625627027027,0.059409982,37,51,88,0.0269952672070932,0.978526125760747,0.988859425829085,85.8998631710148,-0.0764608577420067,0.0785660191474121,"Welch Two Sample t-test","two.sided","NS"
